val,class
-0.028526,defect
-0.031908,defect
0.098685,defect
-0.057994,defect
-0.04147,defect
0.002196,defect
-0.015464,defect
0.0433,defect
-0.087872,defect
-0.052405,defect
-0.06183,defect
0.062947,defect
-0.007605,defect
-0.041229,defect
-0.018819,defect
-0.02048,defect
0.046435,defect
-0.061512,defect
0.001419,defect
-0.042746,defect
-0.042004,defect
0.019462,defect
-0.054136,defect
0.013564,defect
0.013087,defect
0.051552,defect
-0.066039,defect
-0.051588,defect
0.054692,defect
-0.020938,defect
-0.068838,defect
0.003079,defect
0.011982,defect
-0.071442,defect
0.011211,defect
0.010281,defect
-0.060443,defect
-0.045321,defect
-0.023304,defect
0.025031,defect
-0.027202,defect
-0.04641,defect
0.059464,defect
-0.008997,defect
-0.032688,defect
-0.050075,defect
0.002729,defect
0.001905,defect
-0.069987,defect
-0.03344,defect
0.003198,defect
0.020523,defect
-0.012824,defect
-0.015934,defect
-0.011591,defect
0.049916,defect
-0.022945,defect
-0.066769,defect
-0.023896,defect
0.020361,defect
-0.048032,defect
-0.065599,defect
0.062005,defect
-0.023437,defect
0.001272,defect
-0.046146,defect
-0.0427,defect
0.050083,defect
-0.076689,defect
-0.039953,defect
0.027941,defect
0.059108,defect
-0.020918,defect
-0.069248,defect
-0.010009,defect
0.034267,defect
-0.033,defect
-0.09659,defect
0.00896,defect
0.022509,defect
0.018657,defect
-0.036787,defect
-0.039199,defect
-0.004256,defect
-0.041168,defect
0.019441,defect
-0.003689,defect
-0.118058,defect
-0.013793,defect
-0.005119,defect
0.051328,defect
-0.045741,defect
-0.026909,defect
4.4e-05,defect
-0.029207,defect
-0.05493,defect
-0.062813,defect
0.095657,defect
0.050622,defect
-0.019831,defect
-0.064025,defect
0.060285,defect
0.008351,defect
0.014152,defect
-0.076461,defect
-0.047961,defect
0.026611,defect
-0.020526,defect
-0.006757,defect
0.040084,defect
-0.004223,defect
-0.083443,defect
-0.000606,defect
0.054871,defect
-0.00361,defect
-0.063678,defect
-0.080939,defect
-0.031412,defect
0.13248,defect
-0.066272,defect
-0.00708,defect
0.033509,defect
-0.014771,defect
0.055282,defect
0.015049,defect
-0.044796,defect
-0.056874,defect
0.055798,defect
0.03039,defect
-0.056205,defect
-0.067872,defect
0.017642,defect
0.022119,defect
-0.019644,defect
-0.063431,defect
0.00654,defect
0.049852,defect
-0.005371,defect
-0.017737,defect
0.041478,defect
-0.054547,defect
-0.037067,defect
0.002298,defect
-0.012228,defect
-0.067958,defect
0.042077,defect
0.112606,defect
-0.070121,defect
-0.056155,defect
0.072983,defect
0.093903,defect
-0.128431,defect
-0.063871,defect
0.086747,defect
0.0573,defect
-0.100777,defect
-0.07817,defect
0.112802,defect
0.08415,defect
-0.082038,defect
-0.034443,defect
0.025934,defect
0.107446,defect
-0.041548,defect
-0.171614,defect
0.074223,defect
0.065064,defect
-0.015859,defect
-0.094769,defect
0.061967,defect
0.145211,defect
-0.030491,defect
-0.116847,defect
0.035814,defect
0.11359,defect
-0.049762,defect
-0.03801,defect
0.034331,defect
0.11232,defect
-0.133861,defect
-0.126873,defect
0.193813,defect
0.019275,defect
-0.150831,defect
0.021377,defect
0.128133,defect
0.003592,defect
-0.151342,defect
0.08184,defect
0.064121,defect
-0.148808,defect
-0.009325,defect
0.093767,defect
0.078396,defect
-0.116673,defect
0.034728,defect
0.088745,defect
0.03522,defect
-0.018458,defect
-0.104702,defect
0.121653,defect
0.024669,defect
-0.083016,defect
-0.076677,defect
0.121793,defect
0.047691,defect
-0.108948,defect
0.087694,defect
0.038641,defect
-0.035089,defect
-0.081699,defect
0.126566,defect
-0.028093,defect
-0.026972,defect
0.058622,defect
-0.035173,defect
-0.050546,defect
0.018643,defect
0.04174,defect
-0.04146,defect
0.087093,defect
0.000708,defect
0.040493,defect
-0.03468,defect
0.082812,defect
0.008041,defect
-0.091965,defect
0.016374,defect
-0.03308,defect
0.011227,defect
0.064681,defect
0.018202,defect
-0.019111,defect
4.3e-05,defect
-0.004772,defect
0.012843,defect
-0.01864,defect
0.009198,defect
-0.02378,defect
0.052395,defect
-0.009877,defect
-0.025622,defect
0.029968,defect
-0.017126,defect
0.030479,defect
0.062242,defect
-0.042015,defect
0.073862,defect
0.03133,defect
-0.083549,defect
0.003572,defect
-0.021302,defect
0.033818,defect
-0.052929,defect
-0.002146,defect
0.029146,defect
0.012962,defect
0.047374,defect
0.041246,defect
-0.007111,defect
-0.069003,defect
0.008384,defect
0.095937,defect
-0.071123,defect
-0.052816,defect
0.065793,defect
-0.001358,defect
0.005776,defect
-0.01653,defect
0.034206,defect
0.090056,defect
-0.014776,defect
-0.020399,defect
0.050572,defect
0.00741,defect
-0.062798,defect
-0.015355,defect
0.095447,defect
-0.130172,defect
-0.022784,defect
0.083753,defect
0.016521,defect
-0.01778,defect
0.034596,defect
0.098761,defect
-0.079336,defect
0.051888,defect
0.022894,defect
0.009993,defect
-0.021405,defect
-0.06296,defect
0.091806,defect
0.012895,defect
0.043093,defect
0.011179,defect
0.011919,defect
0.009031,defect
0.041393,defect
0.01335,defect
-0.093747,defect
0.032473,defect
0.042784,defect
-0.04443,defect
-0.103757,defect
0.066535,defect
0.110105,defect
0.014695,defect
-0.040658,defect
0.103008,defect
0.081201,defect
-0.101721,defect
-0.038066,defect
0.021203,defect
-0.044571,defect
-0.027073,defect
0.008318,defect
0.110766,defect
0.120403,defect
-0.124071,defect
0.028625,defect
0.161211,defect
-0.054948,defect
-0.10902,defect
0.083823,defect
0.092038,defect
-0.060042,defect
-0.081103,defect
0.077348,defect
-0.018667,defect
-0.062427,defect
0.072041,defect
0.066109,defect
-0.064996,defect
0.052092,defect
0.101565,defect
-0.095435,defect
-0.036838,defect
0.046231,defect
0.09833,defect
-0.134986,defect
-0.002486,defect
0.13088,defect
0.030936,defect
-0.058356,defect
-0.014332,defect
0.155664,defect
-0.040283,defect
-0.064084,defect
0.058093,defect
0.045157,defect
-0.121626,defect
-0.058157,defect
0.128018,defect
-0.017996,defect
-0.021545,defect
0.082196,defect
0.099657,defect
0.001629,defect
-0.045511,defect
0.066059,defect
-0.024257,defect
-0.029615,defect
0.037935,defect
0.058513,defect
0.059576,defect
-0.061718,defect
0.005045,defect
0.122646,defect
-0.015926,defect
-0.021136,defect
0.037074,defect
0.085816,defect
-0.026942,defect
-0.148103,defect
-0.034211,defect
0.097764,defect
0.045522,defect
-0.111877,defect
0.03313,defect
0.123708,defect
0.099141,defect
-0.093018,defect
0.047589,defect
0.104884,defect
-0.069956,defect
-0.049723,defect
0.001643,defect
0.052946,defect
-0.081257,defect
0.017807,defect
0.021054,defect
0.043092,defect
0.010073,defect
0.010609,defect
0.136593,defect
0.024483,defect
-0.062657,defect
-0.0538,defect
0.041932,defect
-0.063007,defect
-0.049765,defect
0.004777,defect
0.088031,defect
0.156351,defect
0.003262,defect
-0.009668,defect
0.035906,defect
0.068734,defect
0.026005,defect
-0.066057,defect
-0.038643,defect
0.029047,defect
0.068673,defect
0.053574,defect
-0.072225,defect
0.0235,defect
0.021954,defect
0.094276,defect
0.030919,defect
-0.082177,defect
0.038309,defect
0.006694,defect
-0.016345,defect
-0.03277,defect
0.011698,defect
0.017163,defect
0.041351,defect
-0.036892,defect
0.007275,defect
0.149333,defect
-0.059125,defect
-0.032069,defect
0.02876,defect
0.085223,defect
0.063035,defect
-0.129124,defect
0.081223,defect
-0.00097,defect
-0.085041,defect
-0.05005,defect
0.040477,defect
0.143288,defect
-0.048925,defect
0.005822,defect
0.062347,defect
0.015233,defect
-0.042829,defect
-0.007472,defect
-0.007434,defect
0.017677,defect
0.070456,defect
0.010214,defect
0.071584,defect
0.023793,defect
0.033301,defect
0.024882,defect
-0.005102,defect
0.075825,defect
-0.000458,defect
-0.071912,defect
0.014099,defect
0.051326,defect
-0.076444,defect
-0.05853,defect
0.093772,defect
0.002223,defect
-0.013252,defect
0.003831,defect
0.062961,defect
0.037251,defect
-0.098419,defect
-0.023463,defect
0.110318,defect
-0.005602,defect
-0.078282,defect
0.174125,defect
0.032038,defect
-0.065504,defect
-0.034281,defect
0.053093,defect
0.085446,defect
-0.024382,defect
-0.019537,defect
0.038856,defect
0.046326,defect
-0.040702,defect
-0.001164,defect
0.001209,defect
0.061917,defect
0.012959,defect
-0.061201,defect
0.070239,defect
0.084563,defect
-0.063318,defect
0.019607,defect
0.033773,defect
-0.052683,defect
-0.042434,defect
-0.04309,defect
0.043877,defect
-0.04914,defect
-0.060786,defect
0.030708,defect
0.027873,defect
0.049687,defect
0.041533,defect
0.024042,defect
0.012901,defect
-0.040269,defect
0.029723,defect
0.05495,defect
-0.039372,defect
0.003342,defect
0.131228,defect
0.051766,defect
-0.049612,defect
-0.054293,defect
-0.002084,defect
0.080167,defect
-0.08298,defect
-0.04706,defect
0.021572,defect
0.087599,defect
-0.063318,defect
-0.061255,defect
0.098012,defect
0.018322,defect
-0.032671,defect
-0.054848,defect
0.027369,defect
0.014007,defect
0.032524,defect
-0.091537,defect
0.079438,defect
0.108895,defect
-0.030447,defect
-0.034571,defect
-0.010914,defect
0.074453,defect
0.019778,defect
0.005241,defect
-0.027242,defect
0.068699,defect
-0.027801,defect
-0.009214,defect
0.000267,defect
-0.052823,defect
0.064421,defect
-0.021533,defect
-0.024863,defect
0.061919,defect
0.023262,defect
-0.028902,defect
-0.045692,defect
0.043836,defect
0.028425,defect
-0.065013,defect
-0.040016,defect
-0.002147,defect
0.09137,defect
-0.027393,defect
-0.075371,defect
0.002035,defect
0.064026,defect
0.036145,defect
-0.085762,defect
-0.055662,defect
0.020569,defect
0.050629,defect
-0.063683,defect
-0.051998,defect
0.037487,defect
0.036843,defect
0.030064,defect
-0.040823,defect
-0.037089,defect
0.032652,defect
0.02349,defect
-0.070337,defect
-0.046999,defect
0.065158,defect
0.006835,defect
-0.031748,defect
0.011637,defect
0.053436,defect
-0.011782,defect
-0.102163,defect
-0.011747,defect
0.084039,defect
-0.012809,defect
-0.091266,defect
0.036549,defect
0.09448,defect
-0.034644,defect
-0.052635,defect
-0.048947,defect
-0.011486,defect
0.011,defect
-0.058006,defect
-0.003702,defect
-0.002744,defect
0.044221,defect
0.061974,defect
-0.033474,defect
-0.064351,defect
0.040991,defect
-0.019359,defect
0.009444,defect
0.007147,defect
-0.044877,defect
0.022575,defect
-0.022676,defect
0.052989,defect
-0.065609,defect
-0.110883,defect
-0.039704,defect
0.000823,defect
-0.018454,defect
-0.011591,defect
0.056449,defect
-0.131008,defect
-0.036548,defect
0.010736,defect
0.031869,defect
-0.125783,defect
-0.169886,defect
0.033525,defect
0.046081,defect
0.039546,defect
-0.118328,defect
-0.010721,defect
0.025317,defect
0.060071,defect
0.02828,defect
-0.07085,defect
-0.073687,defect
0.036957,defect
0.00993,defect
-0.120435,defect
-0.088655,defect
0.001237,defect
0.075886,defect
0.047306,defect
-0.109808,defect
-0.034829,defect
0.144545,defect
-0.024265,defect
-0.1004,defect
-0.063484,defect
0.1111,defect
0.048491,defect
-0.150793,defect
-0.058461,defect
0.116016,defect
0.043144,defect
-0.059996,defect
-0.02617,defect
0.074659,defect
-0.055227,defect
-0.006221,defect
-0.00809,defect
-0.056181,defect
0.02104,defect
-0.207771,defect
-0.020851,defect
0.00459,defect
0.074636,defect
-0.089575,defect
-0.05943,defect
0.073679,defect
0.017525,defect
0.061506,defect
-0.176417,defect
0.002209,defect
0.016058,defect
-0.022696,defect
-0.118179,defect
-0.114524,defect
0.097239,defect
0.045194,defect
-0.113024,defect
0.008736,defect
0.089833,defect
-0.020654,defect
-0.125655,defect
0.007549,defect
0.089321,defect
-0.054224,defect
-0.126041,defect
-0.034377,defect
0.053338,defect
-0.05461,defect
0.004429,defect
-0.061795,defect
0.110588,defect
-0.001485,defect
-0.03869,defect
-0.036126,defect
-0.038605,defect
0.05465,defect
-0.088426,defect
0.050476,defect
-0.027328,defect
-0.045181,defect
0.0236,defect
-0.032179,defect
-0.007084,defect
0.015608,defect
-0.00207,defect
0.086311,defect
-0.06041,defect
-0.056299,defect
-0.035469,defect
-0.028139,defect
-0.012512,defect
-0.043974,defect
0.018131,defect
-0.074822,defect
0.028907,defect
0.014785,defect
-0.028328,defect
-0.055032,defect
-0.009949,defect
-0.040328,defect
-0.035778,defect
-0.013392,defect
-0.010199,defect
-0.024209,defect
-0.035657,defect
-0.0605,defect
0.063766,defect
0.106603,defect
-0.108237,defect
-0.080852,defect
0.052421,defect
0.100152,defect
-0.093592,defect
-0.064816,defect
-0.097017,defect
0.09269,defect
0.012628,defect
-0.162239,defect
0.018593,defect
0.060871,defect
0.041081,defect
-0.087421,defect
0.029748,defect
-0.01262,defect
-0.033712,defect
-0.034919,defect
-0.111931,defect
0.033663,defect
0.068673,defect
-0.040622,defect
-0.018143,defect
0.009854,defect
-0.052435,defect
0.079086,defect
0.023035,defect
-0.133545,defect
-0.02348,defect
0.028554,defect
-0.062903,defect
-0.096853,defect
-0.017851,defect
0.045021,defect
-0.010286,defect
-0.03107,defect
0.012149,defect
0.002129,defect
-0.023247,defect
0.009875,defect
-0.030847,defect
-0.02093,defect
0.053009,defect
-0.064626,defect
-0.033134,defect
-0.01247,defect
-0.002313,defect
0.121909,defect
-0.059696,defect
-0.094314,defect
0.052832,defect
0.007041,defect
-0.018783,defect
-0.137289,defect
-0.012051,defect
0.011328,defect
-0.035148,defect
0.030583,defect
-0.032283,defect
-0.033055,defect
-0.043132,defect
0.008873,defect
0.004505,defect
-0.029023,defect
-0.042456,defect
-0.029674,defect
0.035355,defect
0.000672,defect
-0.105339,defect
0.013795,defect
0.081066,defect
0.049722,defect
-0.042054,defect
-0.073219,defect
-0.0054,defect
0.07009,defect
0.028586,defect
-0.072243,defect
0.01035,defect
-0.013499,defect
0.049957,defect
0.01636,defect
0.015995,defect
-0.030745,defect
-0.039957,defect
0.011044,defect
0.037501,defect
0.004851,defect
-0.089466,defect
-0.032435,defect
0.041131,defect
0.074305,defect
-0.002342,defect
0.036663,defect
-0.066037,defect
0.052747,defect
0.09796,defect
-0.034091,defect
-0.06857,defect
-0.02576,defect
0.019358,defect
0.01749,defect
-0.060546,defect
-0.017773,defect
0.093727,defect
-0.031346,defect
0.062371,defect
0.01808,defect
0.081926,defect
0.005276,defect
-0.112528,defect
-0.029053,defect
-0.033403,defect
-0.057674,defect
-0.040815,defect
0.11202,defect
0.033027,defect
-0.021366,defect
-0.036497,defect
0.07294,defect
0.090871,defect
-0.011192,defect
-0.033897,defect
0.080252,defect
-0.035667,defect
-0.107138,defect
-0.033764,defect
-0.022793,defect
0.052088,defect
-0.024194,defect
0.098807,defect
0.006197,defect
0.025909,defect
0.016465,defect
-0.021692,defect
-0.060747,defect
-0.03805,defect
0.120847,defect
-0.0522,defect
-0.023775,defect
-0.020541,defect
0.136289,defect
0.029235,defect
-0.113289,defect
0.059245,defect
0.103613,defect
0.078108,defect
-0.097563,defect
-0.035506,defect
0.060159,defect
-0.022352,defect
-0.13057,defect
0.082657,defect
0.027417,defect
-0.016614,defect
-0.044403,defect
0.028024,defect
0.098004,defect
-0.112742,defect
0.093573,defect
0.002756,defect
-0.029433,defect
-0.00139,defect
-0.003707,defect
0.00594,defect
-0.009217,defect
-0.026482,defect
-0.001718,defect
0.10284,defect
0.009064,defect
-0.021446,defect
0.014851,defect
0.038402,defect
-0.114416,defect
0.027948,defect
0.064229,defect
-0.082917,defect
0.054265,defect
0.075819,defect
0.002143,defect
-0.102799,defect
0.047467,defect
0.072891,defect
-0.085704,defect
-0.027151,defect
0.059216,defect
0.176754,defect
-0.080839,defect
-0.180479,defect
0.08981,defect
0.09513,defect
0.002367,defect
-0.084488,defect
0.148953,defect
0.057233,defect
-0.252548,defect
0.056862,defect
0.114325,defect
-0.077085,defect
0.011027,defect
0.119511,defect
-0.086097,defect
-0.076717,defect
0.144692,defect
-0.059166,defect
-0.02062,defect
0.022983,defect
-0.033244,defect
0.069744,defect
0.040425,defect
-0.085311,defect
-0.031862,defect
0.120417,defect
-0.035445,defect
-0.015399,defect
0.108617,defect
0.053202,defect
-0.125396,defect
0.051893,defect
0.157624,defect
-0.080141,defect
-0.106458,defect
0.048348,defect
0.133435,defect
-0.141482,defect
-0.020468,defect
0.161318,defect
-0.008802,defect
-0.083627,defect
0.071265,defect
0.015293,defect
-0.099257,defect
0.018648,defect
8e-05,defect
-0.073899,defect
0.047914,defect
0.065271,defect
0.009108,defect
0.002682,defect
0.044159,defect
0.00356,defect
-0.074002,defect
0.015819,defect
0.047148,defect
-0.025238,defect
-0.056507,defect
0.121279,defect
-0.053203,defect
0.013544,defect
0.037255,defect
0.014272,defect
0.031377,defect
0.003663,defect
0.056591,defect
-0.075932,defect
0.066,defect
0.021049,defect
0.025334,defect
0.010587,defect
-0.04203,defect
0.047666,defect
0.007246,defect
0.030436,defect
0.059845,defect
0.041183,defect
-0.023353,defect
0.033982,defect
-0.014361,defect
-0.089382,defect
0.007075,defect
-0.003687,defect
0.054032,defect
0.015643,defect
-0.000882,defect
0.037728,defect
0.053086,defect
0.004911,defect
0.012555,defect
0.016016,defect
-0.008993,defect
0.002049,defect
0.0034,defect
-0.017861,defect
-0.062427,defect
0.054775,defect
0.022074,defect
0.018186,defect
0.01833,defect
0.046287,defect
-0.01045,defect
0.00377,defect
0.066034,defect
-0.032388,defect
0.000372,defect
0.045839,defect
0.024123,defect
0.047352,defect
0.024226,defect
-0.060977,defect
0.031548,defect
0.062938,defect
-0.03034,defect
-0.004421,defect
0.07689,defect
-0.003203,defect
-0.076377,defect
-0.020495,defect
0.093031,defect
-0.013732,defect
-0.020952,defect
0.045677,defect
0.000118,defect
-0.016529,defect
0.011103,defect
0.062571,defect
0.002595,defect
0.030682,defect
0.012307,defect
-0.032793,defect
-0.035717,defect
0.014156,defect
0.057389,defect
0.036125,defect
-0.073227,defect
0.025999,defect
0.065929,defect
-0.023397,defect
0.090512,defect
0.013079,defect
-0.045,defect
0.032939,defect
0.023694,defect
0.019578,defect
0.024556,defect
-0.001026,defect
0.001127,defect
0.02339,defect
0.072381,defect
0.053021,defect
-0.042177,defect
-0.065682,defect
0.118536,defect
0.079745,defect
-0.098034,defect
0.003061,defect
0.012084,defect
0.008888,defect
-0.0212,defect
0.032056,defect
0.060296,defect
-0.070689,defect
0.056578,defect
0.092204,defect
-0.039027,defect
-0.024042,defect
0.093072,defect
-0.034316,defect
-0.057776,defect
0.05627,defect
-0.001583,defect
-0.000143,defect
-0.002028,defect
0.03738,defect
0.042845,defect
0.014784,defect
-0.023945,defect
-0.033895,defect
0.043466,defect
0.003785,defect
-0.008377,defect
-0.017204,defect
-0.05405,defect
0.070525,defect
0.091077,defect
-0.03149,defect
-0.016649,defect
0.067838,defect
0.027009,defect
-0.031914,defect
0.020669,defect
0.019558,defect
0.020562,defect
0.000981,defect
-0.049054,defect
0.142293,defect
-0.008186,defect
-0.069843,defect
0.061166,defect
0.072459,defect
0.021048,defect
-0.072344,defect
0.064955,defect
0.037148,defect
-0.019666,defect
-0.027731,defect
0.029968,defect
0.024268,defect
0.028939,defect
0.027771,defect
0.026788,defect
0.029573,defect
-0.059769,defect
0.068252,defect
0.033686,defect
-0.054731,defect
-0.071047,defect
0.057684,defect
0.034158,defect
-0.063293,defect
0.062783,defect
0.070452,defect
-0.001051,defect
-0.015136,defect
0.062881,defect
0.066909,defect
-0.045886,defect
-0.067934,defect
0.052604,defect
-0.002279,defect
0.007394,defect
-0.038384,defect
0.022882,defect
0.046082,defect
0.031825,defect
0.02349,defect
-0.012599,defect
0.032035,defect
-0.059442,defect
0.048896,defect
-0.001295,defect
-0.034184,defect
0.01942,defect
0.030619,defect
-0.001682,defect
0.00338,defect
0.010589,defect
0.04338,defect
0.069532,defect
-0.051847,defect
0.048773,defect
0.012018,defect
-0.012208,defect
-0.027158,defect
0.014504,defect
-0.013601,defect
-0.020378,defect
0.096738,defect
0.012997,defect
0.005693,defect
-0.058128,defect
0.067146,defect
0.043743,defect
-0.046212,defect
-0.012449,defect
0.044816,defect
0.036064,defect
-0.073288,defect
0.065939,defect
0.013245,defect
0.007946,defect
0.028715,defect
0.009071,defect
0.046391,defect
-0.027614,defect
0.005021,defect
-0.044876,defect
-0.045527,defect
0.035766,defect
0.013679,defect
-0.040494,defect
0.038182,defect
0.06009,defect
-0.011148,defect
-0.052904,defect
-0.022976,defect
0.075581,defect
0.050051,defect
-0.049592,defect
-0.071887,defect
0.072656,defect
-0.013566,defect
-0.055587,defect
-0.012919,defect
0.102575,defect
0.060842,defect
-0.066593,defect
-0.043088,defect
0.045146,defect
0.077848,defect
-0.10039,defect
-0.055845,defect
0.056638,defect
0.003026,defect
-0.019151,defect
0.030213,defect
-0.020587,defect
0.102535,defect
-0.055557,defect
-0.01722,defect
0.047807,defect
0.013923,defect
0.049012,defect
-0.079127,defect
0.071879,defect
-0.000662,defect
-0.020134,defect
-0.048643,defect
0.047031,defect
0.048558,defect
-0.061164,defect
-0.026395,defect
0.012312,defect
0.006901,defect
-0.134649,defect
0.01943,defect
0.062018,defect
-0.064627,defect
-0.057179,defect
0.080479,defect
0.040751,defect
-0.051639,defect
0.030912,defect
0.005466,defect
-0.068062,defect
-0.00833,defect
0.028348,defect
-0.035334,defect
-0.019106,defect
0.001681,defect
-0.01784,defect
0.051473,defect
-0.029233,defect
-0.037274,defect
0.061163,defect
-0.025506,defect
-0.004565,defect
-0.031624,defect
-0.044013,defect
0.067288,defect
-0.027473,defect
-0.032113,defect
-0.006285,defect
0.02845,defect
0.022302,defect
-0.039184,defect
-0.008435,defect
-0.031378,defect
-0.044791,defect
-0.016299,defect
0.049404,defect
-0.07077,defect
-0.053062,defect
0.084944,defect
0.041099,defect
-0.105916,defect
-0.061026,defect
0.02909,defect
0.058739,defect
-0.042547,defect
-0.121659,defect
0.006832,defect
0.035679,defect
-0.050246,defect
-0.114018,defect
0.025532,defect
0.097389,defect
-0.027537,defect
-0.105725,defect
0.018014,defect
0.085347,defect
-0.109095,defect
-0.026145,defect
-0.010136,defect
-0.048889,defect
0.048424,defect
-0.049612,defect
-0.029653,defect
0.002604,defect
0.004444,defect
0.013763,defect
-0.02501,defect
-0.05831,defect
0.054529,defect
0.005115,defect
-0.137516,defect
-0.033311,defect
0.043855,defect
0.000467,defect
-0.031317,defect
-0.02605,defect
0.075212,defect
0.06066,defect
-0.029725,defect
-0.076047,defect
-0.033726,defect
0.004448,defect
-0.032137,defect
-0.026726,defect
-0.026563,defect
-0.034448,defect
0.015529,defect
0.050364,defect
-0.065772,defect
-0.018489,defect
-0.005016,defect
0.006084,defect
0.042602,defect
-0.050881,defect
-0.096015,defect
0.007198,defect
-0.057473,defect
-0.019248,defect
-0.080636,defect
-0.027725,defect
0.064685,defect
-0.016044,defect
0.065175,defect
-0.095411,defect
0.089126,defect
-0.031489,defect
-0.042825,defect
-0.059435,defect
-0.070514,defect
-0.046037,defect
-0.083972,defect
0.073456,defect
-0.076139,defect
0.125378,defect
-0.026884,defect
-0.077767,defect
0.025753,defect
0.083236,defect
-0.018544,defect
-0.170224,defect
-0.045679,defect
-0.06011,defect
0.033412,defect
-0.067266,defect
-0.018673,defect
-0.008048,defect
0.021097,defect
0.036149,defect
0.030924,defect
-0.04494,defect
-0.022116,defect
0.005082,defect
-0.01909,defect
0.031012,defect
-0.115132,defect
-0.109813,defect
0.017052,defect
0.076683,defect
-0.058688,defect
-0.017117,defect
-0.059826,defect
0.114029,defect
0.041424,defect
-0.035458,defect
-0.078524,defect
-0.036205,defect
0.019277,defect
-0.089836,defect
-0.025102,defect
-0.092986,defect
0.112783,defect
-0.049331,defect
-0.093147,defect
0.086689,defect
0.081141,defect
-0.04046,defect
-0.124731,defect
0.001753,defect
0.051573,defect
-0.028373,defect
-0.148492,defect
0.036554,defect
0.059476,defect
-0.047032,defect
-0.023222,defect
0.008953,defect
0.092516,defect
-0.050374,defect
-0.080694,defect
-0.038744,defect
0.02534,defect
-0.010653,defect
-0.062264,defect
-0.016625,defect
-0.005815,defect
-0.010834,defect
-0.030189,defect
-0.004933,defect
-0.004157,defect
0.045225,defect
0.027093,defect
-0.081398,defect
-0.118153,defect
0.045092,defect
0.024717,defect
-0.096247,defect
0.012831,defect
0.01282,defect
-0.042051,defect
0.023005,defect
-0.01903,defect
0.041478,defect
0.011445,defect
-0.064007,defect
-0.01216,defect
-0.037419,defect
0.010101,defect
-0.048195,defect
-0.095851,defect
0.007977,defect
0.052208,defect
-0.001336,defect
-0.010732,defect
0.007395,defect
-0.027815,defect
-0.001042,defect
-0.033017,defect
-0.053742,defect
-0.006098,defect
0.001557,defect
-0.018147,defect
0.041928,defect
-0.058705,defect
-0.017875,defect
0.061345,defect
-0.066982,defect
0.042056,defect
-0.007664,defect
-0.02976,defect
0.016307,defect
-0.024396,defect
-0.070538,defect
0.031631,defect
-0.027183,defect
0.01946,defect
0.009768,defect
-0.035742,defect
0.028514,defect
-0.003792,defect
-0.013764,defect
-0.066586,defect
0.014794,defect
-0.046004,defect
0.026365,defect
-0.028186,defect
-0.049809,defect
0.058583,defect
0.04399,defect
-0.007849,defect
-0.030825,defect
0.054424,defect
0.03719,defect
-0.033594,defect
-0.072196,defect
-0.021827,defect
0.05135,defect
-0.065035,defect
-0.015232,defect
-0.018883,defect
0.018108,defect
-0.013663,defect
-0.007905,defect
0.07773,defect
-0.103257,defect
0.070837,defect
-0.003509,defect
0.013887,defect
-0.061468,defect
-0.046713,defect
0.064769,defect
-0.055943,defect
0.072839,defect
-0.055779,defect
0.02483,defect
0.031683,defect
0.034652,defect
-0.020936,defect
-0.067158,defect
0.07241,defect
-0.033597,defect
-0.052963,defect
0.050534,defect
0.04227,defect
-0.113761,defect
0.028911,defect
0.06472,defect
-0.003488,defect
-0.060155,defect
0.034641,defect
0.047044,defect
-0.095041,defect
0.061517,defect
0.006548,defect
-0.027815,defect
-0.047515,defect
0.05207,defect
0.098186,defect
0.030058,defect
-0.089345,defect
0.04173,defect
0.1268,defect
-0.182384,defect
-0.02411,defect
0.041806,defect
0.007124,defect
-0.059296,defect
0.073905,defect
0.033768,defect
-0.112675,defect
0.108299,defect
-0.022991,defect
-0.008498,defect
0.009484,defect
-0.025358,defect
0.026588,defect
-0.00965,defect
0.007682,defect
0.002662,defect
-0.024804,defect
0.01987,defect
0.030455,defect
0.085345,defect
-0.037982,defect
-0.056957,defect
-0.005115,defect
0.059664,defect
0.00108,defect
-0.10624,defect
-0.006831,defect
0.001742,defect
-0.003666,defect
-0.013845,defect
0.132704,defect
0.007709,defect
-0.010795,defect
-0.024885,defect
0.039389,defect
0.041902,defect
-0.078245,defect
0.024361,defect
0.000407,defect
-0.001516,defect
0.010159,defect
0.043769,defect
0.03332,defect
0.073384,defect
-0.010985,defect
-0.016282,defect
0.040699,defect
-0.014894,defect
0.014953,defect
-0.048032,defect
0.031342,defect
0.057633,defect
-0.046786,defect
-0.017794,defect
0.05094,defect
0.022853,defect
-0.072713,defect
0.093733,defect
0.075406,defect
-0.011354,defect
0.051616,defect
-0.104074,defect
0.038127,defect
0.011261,defect
-0.044078,defect
-0.014558,defect
-0.002334,defect
0.113184,defect
-0.012403,defect
0.032096,defect
0.021851,defect
-0.014503,defect
-0.051818,defect
0.006928,defect
0.012882,defect
-0.050141,defect
0.007522,defect
-0.022388,defect
-0.03492,defect
0.004858,defect
-0.01059,defect
0.0348,defect
0.076333,defect
-0.03286,defect
0.01942,defect
0.053866,defect
0.010543,defect
-0.020831,defect
-0.0086,defect
0.007251,defect
0.051532,defect
-0.003569,defect
0.066444,defect
0.075285,defect
-0.01457,defect
-0.041536,defect
-0.049091,defect
0.037671,defect
-0.057005,defect
-0.000691,defect
0.03146,defect
0.026296,defect
-0.067818,defect
0.02649,defect
0.04772,defect
-0.031956,defect
0.03685,defect
0.044729,defect
0.048681,defect
